latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-2.5059,102.04703,336.14,0.32,0.55,2025-07-18,0605,N20,VIIRS,n,2,297.36,3.97,D,0
-2.5063,102.0443,330.59,0.32,0.55,2025-07-18,0605,N20,VIIRS,n,2,298.93,4.08,D,0
-2.50752,102.03612,330.68,0.32,0.55,2025-07-18,0605,N20,VIIRS,n,2,299.1,3.2,D,0
-2.3869,102.05694,334.6,0.32,0.55,2025-07-18,0605,N20,VIIRS,n,2,296.27,3.05,D,0
-2.38697,102.02196,367,0.32,0.55,2025-07-18,0605,N20,VIIRS,h,2,297.58,4.84,D,0
-2.22899,103.05591,347.92,0.54,0.51,2025-07-18,0605,N20,VIIRS,n,2,295.46,8.76,D,0
-2.22433,103.05527,332.11,0.54,0.51,2025-07-18,0605,N20,VIIRS,n,2,295.27,8.76,D,0
-2.14066,103.23985,340.46,0.52,0.5,2025-07-18,0605,N20,VIIRS,n,2,297.31,6.82,D,0
-2.12943,103.06397,331.72,0.54,0.51,2025-07-18,0605,N20,VIIRS,n,2,295.13,4.72,D,0
-2.20018,102.2386,330.94,0.62,0.54,2025-07-18,0605,N20,VIIRS,n,2,296.99,3.63,D,0
-2.12936,102.03526,328.04,0.64,0.54,2025-07-18,0605,N20,VIIRS,n,2,294.93,3.33,D,0
-2.12907,102.03233,334.56,0.63,0.54,2025-07-18,0605,N20,VIIRS,n,2,295.37,6.37,D,0
-1.8416,103.20374,342.75,0.52,0.5,2025-07-18,0605,N20,VIIRS,n,2,297.5,6.15,D,0
-1.84116,103.20549,334.91,0.52,0.5,2025-07-18,0605,N20,VIIRS,n,2,296.93,3,D,0
-1.81217,102.99313,333.07,0.54,0.51,2025-07-18,0605,N20,VIIRS,n,2,298.46,4.35,D,0
-1.80224,102.73648,341.35,0.56,0.52,2025-07-18,0605,N20,VIIRS,n,2,300.61,5.46,D,0
-1.8009,102.73434,339.75,0.56,0.52,2025-07-18,0605,N20,VIIRS,n,2,299.26,6.71,D,0
-1.77669,102.76654,339.67,0.56,0.51,2025-07-18,0605,N20,VIIRS,n,2,297.59,10.34,D,0
-1.71569,102.69065,329.61,0.56,0.52,2025-07-18,0605,N20,VIIRS,n,2,297.41,4.67,D,0
-1.71489,102.68803,331.85,0.56,0.52,2025-07-18,0605,N20,VIIRS,n,2,298.61,3.21,D,0
-1.75322,102.24748,339.06,0.6,0.53,2025-07-18,0605,N20,VIIRS,n,2,297.44,5.28,D,0
-1.57152,103.69073,304.18,0.57,0.43,2025-07-18,1846,N20,VIIRS,n,2,267.46,1.33,N,0
-2.16767,102.50279,297.55,0.49,0.4,2025-07-18,1847,N20,VIIRS,n,2,278.7,0.33,N,0
-2.33377,102.89399,307.29,0.52,0.41,2025-07-18,1847,N20,VIIRS,n,2,287.49,1.04,N,0
-2.56366,103.05193,312.59,0.53,0.42,2025-07-18,1847,N20,VIIRS,n,2,285.72,1.1,N,0
-3.00751,104.83376,329.06,0.47,0.48,2025-07-18,1847,N20,VIIRS,n,2,285.6,3.59,N,0
-3.31549,104.32472,302.29,0.44,0.46,2025-07-18,1847,N20,VIIRS,n,2,282.39,0.46,N,0
-4.48111,104.38918,336.31,0.51,0.66,2025-07-19,0545,N20,VIIRS,n,2,295.62,3.99,D,0
-4.44298,103.14435,328.73,0.62,0.71,2025-07-19,0545,N20,VIIRS,n,2,287.96,6.13,D,0
-4.3005,102.98449,326.66,0.63,0.72,2025-07-19,0545,N20,VIIRS,n,2,287.16,3.75,D,0
-3.72533,103.71806,330.03,0.55,0.68,2025-07-19,0545,N20,VIIRS,n,2,297.38,5.95,D,0
-3.69205,103.34525,337.18,0.58,0.7,2025-07-19,0545,N20,VIIRS,n,2,293.47,6.59,D,0
-3.71936,103.15533,328.61,0.6,0.71,2025-07-19,0545,N20,VIIRS,n,2,293.61,4.66,D,0
-3.28977,105.103,367,0.43,0.62,2025-07-19,0545,N20,VIIRS,h,2,292.99,8.7,D,0
-2.79059,106.33716,349.25,0.35,0.57,2025-07-19,0546,N20,VIIRS,n,2,294.39,6.4,D,0
-2.76462,106.3334,367,0.35,0.57,2025-07-19,0546,N20,VIIRS,h,2,293.64,8.01,D,0
-2.76337,106.33273,351.07,0.35,0.57,2025-07-19,0546,N20,VIIRS,n,2,293.43,8.23,D,0
-2.71045,106.43885,348.11,0.34,0.56,2025-07-19,0546,N20,VIIRS,n,2,293.23,5.16,D,0
-3.07098,103.61074,367,0.55,0.68,2025-07-19,0546,N20,VIIRS,h,2,293.25,14.49,D,0
-3.07167,103.60587,327.53,0.55,0.68,2025-07-19,0546,N20,VIIRS,n,2,293.29,10.74,D,0
-2.6649,106.35384,330.5,0.35,0.56,2025-07-19,0546,N20,VIIRS,n,2,291.08,1.67,D,0
-2.71656,105.95862,351.12,0.37,0.58,2025-07-19,0546,N20,VIIRS,n,2,293.27,6.99,D,0
-3.07336,103.60852,367,0.55,0.68,2025-07-19,0546,N20,VIIRS,h,2,294.71,16.9,D,0
-2.71837,105.95804,344.16,0.37,0.58,2025-07-19,0546,N20,VIIRS,n,2,293.2,7.15,D,0
-2.63873,106.3076,328.94,0.35,0.57,2025-07-19,0546,N20,VIIRS,n,2,293.43,1.86,D,0
-2.59248,106.18829,336.89,0.36,0.57,2025-07-19,0546,N20,VIIRS,n,2,292.47,3.39,D,0
-2.59295,106.1851,338.6,0.36,0.57,2025-07-19,0546,N20,VIIRS,n,2,294.27,3.39,D,0
-2.58063,106.19636,347.04,0.35,0.57,2025-07-19,0546,N20,VIIRS,n,2,292.85,6.57,D,0
-2.47763,105.98746,328.01,0.37,0.58,2025-07-19,0546,N20,VIIRS,n,2,294.5,1.65,D,0
-2.16318,105.93709,331.02,0.36,0.58,2025-07-19,0546,N20,VIIRS,n,2,294.28,2.78,D,0
-2.15656,105.90939,344.34,0.37,0.58,2025-07-19,0546,N20,VIIRS,n,2,293.77,4.37,D,0
-2.49127,103.55743,352.7,0.54,0.68,2025-07-19,0546,N20,VIIRS,n,2,292.21,8.89,D,0
-2.49198,103.55264,330.87,0.54,0.68,2025-07-19,0546,N20,VIIRS,n,2,292.32,8.89,D,0
-2.44993,103.53665,335.53,0.54,0.68,2025-07-19,0546,N20,VIIRS,n,2,293.04,4.94,D,0
-2.00732,105.86528,345.23,0.37,0.58,2025-07-19,0546,N20,VIIRS,n,2,293.65,6.08,D,0
-2.53896,102.08488,328.61,0.69,0.74,2025-07-19,0546,N20,VIIRS,n,2,289.72,4.2,D,0
-1.91496,105.57789,367,0.38,0.59,2025-07-19,0546,N20,VIIRS,h,2,297.07,18.52,D,0
-1.89717,105.66212,332.27,0.38,0.59,2025-07-19,0546,N20,VIIRS,n,2,295.14,2.46,D,0
-2.32361,102.62328,335.34,0.62,0.72,2025-07-19,0546,N20,VIIRS,n,2,294.86,4.08,D,0
-1.91824,105.57777,355.8,0.38,0.59,2025-07-19,0546,N20,VIIRS,n,2,297.68,19.89,D,0
-1.89443,105.66106,331.93,0.38,0.59,2025-07-19,0546,N20,VIIRS,n,2,294.58,1.66,D,0
-1.81196,105.91795,334.55,0.36,0.57,2025-07-19,0546,N20,VIIRS,n,2,293.39,2.36,D,0
-2.13281,103.06366,339.14,0.58,0.7,2025-07-19,0546,N20,VIIRS,n,2,295.26,8.39,D,0
-2.18305,102.12518,327.11,0.67,0.74,2025-07-19,0546,N20,VIIRS,n,2,291.84,10.2,D,0
-2.18762,102.1248,336.35,0.67,0.74,2025-07-19,0546,N20,VIIRS,n,2,292.29,6.22,D,0
-2.03014,103.04044,367,0.58,0.7,2025-07-19,0546,N20,VIIRS,h,2,293.07,28.5,D,0
-1.63813,105.575,329.41,0.38,0.59,2025-07-19,0546,N20,VIIRS,n,2,295.34,2.37,D,0
-1.72837,103.0733,334,0.57,0.69,2025-07-19,0546,N20,VIIRS,n,2,294.97,3.46,D,0
-1.72552,103.07164,332.73,0.57,0.69,2025-07-19,0546,N20,VIIRS,n,2,294.84,3.34,D,0
-1.72686,103.02011,331.62,0.57,0.69,2025-07-19,0546,N20,VIIRS,n,2,295.13,3.71,D,0
-3.79237,102.46256,331.64,0.63,0.72,2025-07-19,0726,N20,VIIRS,n,2,288.89,6.34,D,0
-3.78809,102.46199,327.42,0.63,0.72,2025-07-19,0726,N20,VIIRS,n,2,288.19,5.15,D,0
-3.3912,102.80431,336.72,0.68,0.74,2025-07-19,0726,N20,VIIRS,n,2,293.69,5.78,D,0
-3.22983,103.61241,335.14,0.77,0.78,2025-07-19,0726,N20,VIIRS,n,2,292.3,4.67,D,0
-3.18131,103.72194,342.81,0.79,0.78,2025-07-19,0726,N20,VIIRS,n,2,290.94,12.78,D,0
-3.26033,103.06349,330.09,0.71,0.75,2025-07-19,0726,N20,VIIRS,n,2,291.8,5.79,D,0
-3.17889,103.72156,344.57,0.79,0.78,2025-07-19,0726,N20,VIIRS,n,2,291.83,18.31,D,0
-3.26087,103.06274,333.14,0.71,0.75,2025-07-19,0726,N20,VIIRS,n,2,292.3,4.72,D,0
-3.10034,102.72212,339.9,0.68,0.74,2025-07-19,0726,N20,VIIRS,n,2,287.65,7.34,D,0
-3.10511,102.72607,354.89,0.68,0.74,2025-07-19,0726,N20,VIIRS,n,2,288.02,9.12,D,0
-2.89708,102.74753,340.11,0.69,0.74,2025-07-19,0726,N20,VIIRS,n,2,292.23,5.14,D,0
-2.89616,102.74654,337.42,0.69,0.74,2025-07-19,0726,N20,VIIRS,n,2,291.96,7.69,D,0
-2.75899,102.84797,339.43,0.7,0.75,2025-07-19,0726,N20,VIIRS,n,2,292.69,8.07,D,0
-2.75948,102.84532,342.88,0.7,0.75,2025-07-19,0726,N20,VIIRS,n,2,293.38,7.55,D,0
-2.71488,102.85782,367,0.7,0.75,2025-07-19,0726,N20,VIIRS,h,2,292.26,26.29,D,0
-2.61571,102.81538,351.09,0.7,0.75,2025-07-19,0726,N20,VIIRS,n,2,294.09,11.53,D,0
-2.62815,102.70033,327.6,0.69,0.74,2025-07-19,0726,N20,VIIRS,n,2,293.95,3.44,D,0
-2.60302,102.80673,352.41,0.7,0.75,2025-07-19,0726,N20,VIIRS,n,2,293.78,7.88,D,0
-2.467,103.47488,347.63,0.78,0.78,2025-07-19,0726,N20,VIIRS,n,2,292.41,11.37,D,0
-2.47131,103.47705,343.02,0.78,0.78,2025-07-19,0726,N20,VIIRS,n,2,292.53,12.43,D,0
-2.35967,102.82095,326.49,0.71,0.75,2025-07-19,0726,N20,VIIRS,n,2,293.59,3.15,D,0
-2.31439,102.62922,344.82,0.69,0.74,2025-07-19,0726,N20,VIIRS,n,2,293.64,8.45,D,0
-2.2857,102.4285,332.53,0.67,0.73,2025-07-19,0726,N20,VIIRS,n,2,292.06,4.97,D,0
-2.28887,102.41013,326.3,0.67,0.73,2025-07-19,0726,N20,VIIRS,n,2,292.39,4.25,D,0
-2.28377,102.42689,335.17,0.67,0.73,2025-07-19,0726,N20,VIIRS,n,2,291.98,6.32,D,0
-2.28581,102.41454,342.78,0.67,0.73,2025-07-19,0726,N20,VIIRS,n,2,293.3,10.99,D,0
-2.28684,102.40835,340.47,0.67,0.73,2025-07-19,0726,N20,VIIRS,n,2,293.59,10.99,D,0
-2.08565,102.13158,367,0.64,0.72,2025-07-19,0726,N20,VIIRS,h,2,294.54,23.35,D,0
-2.08662,102.1258,337.33,0.64,0.72,2025-07-19,0726,N20,VIIRS,n,2,294.54,23.35,D,0
-1.6832,102.72072,325.66,0.71,0.75,2025-07-19,0726,N20,VIIRS,n,2,294.01,3.07,D,0
-1.57082,103.68937,338.31,0.38,0.36,2025-07-19,1828,N20,VIIRS,n,2,291.66,4.84,N,0
-1.57358,103.68542,319.59,0.38,0.36,2025-07-19,1828,N20,VIIRS,n,2,293,1.72,N,0
-1.57574,103.69913,308.58,0.38,0.36,2025-07-19,1828,N20,VIIRS,n,2,293.17,1.08,N,0
-1.72683,102.78106,305,0.39,0.36,2025-07-19,1828,N20,VIIRS,n,2,292.17,0.58,N,0
-1.81056,102.94624,308.46,0.39,0.36,2025-07-19,1828,N20,VIIRS,n,2,292.76,0.57,N,0
-1.74644,102.32638,307.94,0.4,0.37,2025-07-19,1828,N20,VIIRS,n,2,290.29,1.08,N,0
-2.10149,103.79907,310.43,0.38,0.36,2025-07-19,1828,N20,VIIRS,n,2,293.36,0.96,N,2
-2.37307,103.56,307.93,0.38,0.36,2025-07-19,1828,N20,VIIRS,n,2,292.86,1.32,N,0
-2.51493,103.55504,299.07,0.38,0.36,2025-07-19,1828,N20,VIIRS,n,2,281.81,0.8,N,0
-2.61713,103.72885,311.46,0.38,0.36,2025-07-19,1828,N20,VIIRS,n,2,282.28,0.66,N,0
-2.50363,102.83738,305.94,0.39,0.36,2025-07-19,1828,N20,VIIRS,n,2,292.49,0.77,N,0
-2.65774,102.90919,302.98,0.39,0.36,2025-07-19,1828,N20,VIIRS,n,2,291.96,0.57,N,0
-2.8399,102.98636,308.78,0.39,0.36,2025-07-19,1828,N20,VIIRS,n,2,292.61,0.79,N,0
-2.84321,102.98584,306.91,0.39,0.36,2025-07-19,1828,N20,VIIRS,n,2,292.3,0.79,N,0
-2.97714,103.06015,306.18,0.39,0.36,2025-07-19,1828,N20,VIIRS,n,2,286.46,0.69,N,0
-3.4131,104.14575,298.97,0.39,0.36,2025-07-19,1828,N20,VIIRS,n,2,277.17,0.27,N,2
-3.5191,103.73922,310,0.39,0.36,2025-07-19,1828,N20,VIIRS,n,2,290.28,0.63,N,0
-3.5224,103.73871,313.02,0.39,0.36,2025-07-19,1828,N20,VIIRS,n,2,290.72,1.29,N,0
-3.80496,104.86859,298.79,0.4,0.37,2025-07-19,1828,N20,VIIRS,n,2,276.16,0.27,N,0
-3.80835,104.86807,312.36,0.4,0.37,2025-07-19,1828,N20,VIIRS,n,2,278.43,1.14,N,0
-3.72254,103.71474,319.51,0.39,0.36,2025-07-19,1828,N20,VIIRS,n,2,288.74,1.63,N,0
-3.72585,103.71423,316.74,0.39,0.36,2025-07-19,1828,N20,VIIRS,n,2,288.34,1.63,N,0
-3.72639,103.71768,303.74,0.39,0.36,2025-07-19,1828,N20,VIIRS,n,2,286.75,1.3,N,0
-3.80684,103.81799,334.84,0.39,0.36,2025-07-19,1828,N20,VIIRS,n,2,293.25,2.44,N,0
-3.8063,103.81454,305.83,0.39,0.36,2025-07-19,1828,N20,VIIRS,n,2,291.46,0.88,N,0
-3.81015,103.81747,306.21,0.39,0.36,2025-07-19,1828,N20,VIIRS,n,2,290.22,2.44,N,0
-4.44276,105.14639,367,0.45,0.63,2025-07-20,0707,N20,VIIRS,h,2,296.17,16.76,D,0
-4.36683,103.69347,335.46,0.36,0.57,2025-07-20,0707,N20,VIIRS,n,2,292.02,2.72,D,0
-4.32582,103.01682,348.41,0.32,0.55,2025-07-20,0707,N20,VIIRS,n,2,296.04,3.58,D,0
-4.32634,103.01721,345.81,0.32,0.55,2025-07-20,0707,N20,VIIRS,n,2,295.35,4.79,D,0
-3.70104,105.47022,355.28,0.48,0.65,2025-07-20,0707,N20,VIIRS,n,2,299.13,56.29,D,0
-3.70179,105.46589,341.84,0.48,0.65,2025-07-20,0707,N20,VIIRS,n,2,294.31,45.49,D,0
-3.69507,105.46926,338.7,0.48,0.65,2025-07-20,0707,N20,VIIRS,n,2,293.35,56.29,D,0
-3.69835,105.46978,367,0.48,0.65,2025-07-20,0707,N20,VIIRS,h,2,298.5,84.89,D,0
-3.69907,105.46545,346.28,0.48,0.65,2025-07-20,0707,N20,VIIRS,n,2,295.19,54.77,D,0
-3.6371,105.39724,338.72,0.48,0.65,2025-07-20,0707,N20,VIIRS,n,2,294.53,5.8,D,0
-3.495,105.52934,349.99,0.49,0.65,2025-07-20,0707,N20,VIIRS,n,2,292.6,6.22,D,0
-3.48449,105.51859,367,0.49,0.65,2025-07-20,0707,N20,VIIRS,h,2,294.86,13.2,D,0
-3.47848,105.51765,367,0.49,0.65,2025-07-20,0707,N20,VIIRS,h,2,293.7,11.9,D,0
-3.49302,105.52924,342.15,0.49,0.65,2025-07-20,0707,N20,VIIRS,n,2,293.38,7.13,D,0
-3.48245,105.51842,367,0.49,0.65,2025-07-20,0707,N20,VIIRS,h,2,295.72,25.05,D,0
-3.68669,103.41174,335.22,0.35,0.57,2025-07-20,0707,N20,VIIRS,n,2,292.78,2.3,D,0
-3.69875,103.05147,330.86,0.33,0.55,2025-07-20,0707,N20,VIIRS,n,2,296.5,2.8,D,0
-2.92717,106.42549,335.26,0.58,0.7,2025-07-20,0707,N20,VIIRS,n,2,291.35,5.71,D,0
-3.42657,103.223,332.8,0.34,0.56,2025-07-20,0707,N20,VIIRS,n,2,294.71,2.9,D,0
-3.3732,103.52085,333.67,0.36,0.57,2025-07-20,0707,N20,VIIRS,n,2,295.11,2.25,D,0
-2.85714,106.44309,367,0.58,0.7,2025-07-20,0707,N20,VIIRS,h,2,291.08,25.44,D,0
-3.37089,103.33634,331.62,0.35,0.57,2025-07-20,0707,N20,VIIRS,n,2,296.53,2.47,D,0
-3.53658,102.1079,333.74,0.57,0.52,2025-07-20,0707,N20,VIIRS,n,2,292.34,5.08,D,0
-3.29812,103.5159,338.53,0.36,0.57,2025-07-20,0707,N20,VIIRS,n,2,296.71,4.04,D,0
-3.36955,102.99267,352.07,0.33,0.55,2025-07-20,0707,N20,VIIRS,n,2,296.53,5.25,D,0
-3.23161,103.66346,334.77,0.37,0.58,2025-07-20,0707,N20,VIIRS,n,2,296.08,2.77,D,0
-3.20858,103.67019,348.37,0.37,0.58,2025-07-20,0707,N20,VIIRS,n,2,295.32,5.97,D,0
-3.20913,103.66682,337.5,0.37,0.58,2025-07-20,0707,N20,VIIRS,n,2,295.95,4.71,D,0
-2.77231,106.27224,354.15,0.57,0.69,2025-07-20,0707,N20,VIIRS,n,2,291.42,8.51,D,0
-3.17385,103.81451,352.21,0.38,0.59,2025-07-20,0707,N20,VIIRS,n,2,295.82,5.48,D,0
-3.17442,103.81106,334,0.38,0.59,2025-07-20,0707,N20,VIIRS,n,2,296.57,5.48,D,0
-3.12963,104.04863,367,0.4,0.6,2025-07-20,0707,N20,VIIRS,h,2,296.89,29.94,D,0
-3.13022,104.04507,347.11,0.4,0.6,2025-07-20,0707,N20,VIIRS,n,2,298.32,21.9,D,0
-3.1953,103.65083,343.15,0.37,0.58,2025-07-20,0707,N20,VIIRS,n,2,295.96,5.45,D,0
-3.19586,103.64746,337.93,0.37,0.58,2025-07-20,0707,N20,VIIRS,n,2,297.15,5.45,D,0
-3.12472,104.04424,343.7,0.4,0.6,2025-07-20,0707,N20,VIIRS,n,2,286.7,21.9,D,0
-3.12413,104.04781,356.04,0.4,0.6,2025-07-20,0707,N20,VIIRS,l,2,289.61,29.94,D,0
-3.11626,104.06123,351.37,0.4,0.6,2025-07-20,0707,N20,VIIRS,n,2,295.16,40.36,D,0
-3.11017,104.06396,333.61,0.4,0.6,2025-07-20,0707,N20,VIIRS,n,2,293.65,40.36,D,0
-3.11076,104.06038,335.94,0.4,0.6,2025-07-20,0707,N20,VIIRS,n,2,303.05,40.36,D,0
-3.132,103.93276,354.98,0.39,0.59,2025-07-20,0707,N20,VIIRS,n,2,295.52,15.37,D,0
-3.12244,103.95658,343.1,0.39,0.59,2025-07-20,0707,N20,VIIRS,n,2,294.23,6.76,D,0
-3.12654,103.93195,354.28,0.39,0.59,2025-07-20,0707,N20,VIIRS,n,2,293.42,9.43,D,0
-3.31988,102.70522,355.45,0.64,0.54,2025-07-20,0707,N20,VIIRS,n,2,297.51,17.48,D,0
-3.15055,103.68878,350.91,0.37,0.58,2025-07-20,0707,N20,VIIRS,n,2,296.49,8.38,D,0
-3.15112,103.6854,349.81,0.37,0.58,2025-07-20,0707,N20,VIIRS,n,2,298.43,8.64,D,0
-2.68812,106.34366,338,0.58,0.69,2025-07-20,0707,N20,VIIRS,n,2,290.09,8.29,D,0
-2.73014,106.0986,338.62,0.55,0.68,2025-07-20,0707,N20,VIIRS,n,2,291.67,10.3,D,0
-2.67993,106.3531,351.46,0.58,0.7,2025-07-20,0707,N20,VIIRS,n,2,289.94,8.7,D,0
-3.17771,103.42972,338.81,0.36,0.57,2025-07-20,0707,N20,VIIRS,n,2,296.33,4.14,D,0
-3.14799,103.68662,367,0.37,0.58,2025-07-20,0707,N20,VIIRS,h,2,297.74,11.47,D,0
-2.72437,106.31386,333.04,0.57,0.69,2025-07-20,0707,N20,VIIRS,n,2,290.29,3.96,D,0
-3.17857,103.42782,333.05,0.36,0.57,2025-07-20,0707,N20,VIIRS,n,2,297.8,4.05,D,0
-2.73399,106.09536,345.6,0.55,0.68,2025-07-20,0707,N20,VIIRS,n,2,291.87,10.41,D,0
-3.12174,103.67897,367,0.37,0.58,2025-07-20,0707,N20,VIIRS,h,2,296.55,8.96,D,0
-2.68648,106.34498,347.06,0.58,0.7,2025-07-20,0707,N20,VIIRS,n,2,289.89,10.38,D,0
-2.67835,106.35442,356.07,0.58,0.7,2025-07-20,0707,N20,VIIRS,n,2,290.52,12.87,D,0
-3.12146,103.57951,367,0.37,0.58,2025-07-20,0707,N20,VIIRS,h,2,298.63,10.39,D,0
-3.09602,103.66811,334.01,0.37,0.58,2025-07-20,0707,N20,VIIRS,n,2,296.67,1.71,D,0
-3.0521,103.50458,348.76,0.36,0.58,2025-07-20,0707,N20,VIIRS,n,2,297.01,3.86,D,0
-3.10948,103.25407,333.99,0.35,0.57,2025-07-20,0707,N20,VIIRS,n,2,297.78,2.72,D,0
-3.05308,103.50549,350.89,0.36,0.58,2025-07-20,0707,N20,VIIRS,n,2,296.76,3.76,D,0
-3.03021,103.57975,342.82,0.37,0.58,2025-07-20,0707,N20,VIIRS,n,2,297.07,5.66,D,0
-3.02433,103.58227,337.18,0.37,0.58,2025-07-20,0707,N20,VIIRS,n,2,297.54,14.89,D,0
-3.02487,103.57894,355.71,0.37,0.58,2025-07-20,0707,N20,VIIRS,n,2,305.45,20.69,D,0
-3.02541,103.57561,335.58,0.37,0.58,2025-07-20,0707,N20,VIIRS,n,2,297.87,20.69,D,0
-3.14218,102.85277,337.35,0.33,0.55,2025-07-20,0707,N20,VIIRS,n,2,296.49,2.24,D,0
-2.88999,104.33887,332.43,0.42,0.61,2025-07-20,0707,N20,VIIRS,n,2,296.25,2.67,D,0
-2.56529,106.27347,351.9,0.57,0.69,2025-07-20,0707,N20,VIIRS,n,2,291.53,10.71,D,0
-3.01803,103.52029,332.12,0.37,0.58,2025-07-20,0707,N20,VIIRS,n,2,296.35,2.47,D,0
-3.04855,103.26714,367,0.35,0.57,2025-07-20,0707,N20,VIIRS,h,2,298.88,8.99,D,0
-3.00818,102.88734,329.73,0.33,0.55,2025-07-20,0707,N20,VIIRS,n,2,297.92,1.54,D,0
-2.4383,105.96859,341.52,0.55,0.68,2025-07-20,0707,N20,VIIRS,n,2,291.18,6.16,D,0
-2.435,105.96558,329.56,0.55,0.68,2025-07-20,0707,N20,VIIRS,n,2,291.03,4.29,D,0
-2.92365,102.58588,329.55,0.63,0.54,2025-07-20,0707,N20,VIIRS,n,2,294.15,3.89,D,0
-2.84214,102.98665,367,0.34,0.56,2025-07-20,0707,N20,VIIRS,h,2,298.69,5.79,D,0
-2.84264,102.98362,330.04,0.34,0.56,2025-07-20,0707,N20,VIIRS,n,2,300.04,5.79,D,0
-2.34247,105.94087,367,0.55,0.68,2025-07-20,0707,N20,VIIRS,h,2,293.14,20.15,D,0
-2.33406,105.83902,335.05,0.54,0.68,2025-07-20,0707,N20,VIIRS,n,2,292.47,19.04,D,0
-2.33489,105.83414,350.75,0.54,0.68,2025-07-20,0707,N20,VIIRS,n,2,295.81,19.04,D,0
-2.33878,105.94146,343.29,0.55,0.68,2025-07-20,0707,N20,VIIRS,n,2,291.34,10.9,D,0
-2.33958,105.93651,355.8,0.55,0.68,2025-07-20,0707,N20,VIIRS,n,2,294.53,10.9,D,0
-2.33674,105.83547,367,0.54,0.68,2025-07-20,0707,N20,VIIRS,h,2,295.74,34.24,D,0
-2.32172,105.88823,367,0.55,0.68,2025-07-20,0707,N20,VIIRS,h,2,298.21,75.31,D,0
-2.82201,102.73894,367,0.33,0.55,2025-07-20,0707,N20,VIIRS,h,2,296.71,15.44,D,0
-2.30159,105.85457,329.77,0.54,0.68,2025-07-20,0707,N20,VIIRS,n,2,292.99,8.29,D,0
-2.30241,105.84962,344.78,0.54,0.68,2025-07-20,0707,N20,VIIRS,n,2,293.76,8.29,D,0
-2.30321,105.84475,348.47,0.54,0.68,2025-07-20,0707,N20,VIIRS,n,2,293.91,12.36,D,0
-2.80279,102.79355,347.48,0.33,0.55,2025-07-20,0707,N20,VIIRS,n,2,293.88,6.68,D,0
-2.80327,102.79059,355.33,0.33,0.55,2025-07-20,0707,N20,VIIRS,n,2,296.9,6.68,D,0
-2.71374,103.17727,347.28,0.35,0.57,2025-07-20,0707,N20,VIIRS,n,2,297.73,7.75,D,0
-2.76816,102.84605,337.47,0.33,0.55,2025-07-20,0707,N20,VIIRS,n,2,297.09,5.64,D,0
-2.76158,102.85424,367,0.33,0.55,2025-07-20,0707,N20,VIIRS,h,2,296.22,6.26,D,0
-2.23782,105.96685,341.12,0.55,0.68,2025-07-20,0707,N20,VIIRS,n,2,292.03,5.32,D,0
-2.23478,105.96413,333.61,0.55,0.68,2025-07-20,0707,N20,VIIRS,n,2,292.71,5.82,D,0
-2.69796,102.83978,335.64,0.33,0.55,2025-07-20,0707,N20,VIIRS,n,2,291.6,9.82,D,0
-2.69844,102.83676,352.74,0.33,0.55,2025-07-20,0707,N20,VIIRS,n,2,298.21,19.84,D,0
-2.1448,105.88393,333.09,0.55,0.68,2025-07-20,0707,N20,VIIRS,n,2,295.06,3.71,D,0
-2.14771,105.88321,328.96,0.55,0.68,2025-07-20,0707,N20,VIIRS,n,2,294.76,8.1,D,0
-2.61005,102.7825,330.13,0.33,0.55,2025-07-20,0707,N20,VIIRS,n,2,295.94,3.58,D,0
-2.47422,103.49201,354.14,0.37,0.58,2025-07-20,0707,N20,VIIRS,n,2,293.7,4.14,D,0
-2.0878,105.77825,336.7,0.54,0.68,2025-07-20,0707,N20,VIIRS,n,2,296.25,9.25,D,0
-2.07184,105.83595,367,0.55,0.68,2025-07-20,0707,N20,VIIRS,h,2,295.17,11.92,D,0
-2.07268,105.83092,341.84,0.55,0.68,2025-07-20,0707,N20,VIIRS,n,2,296.04,10.04,D,0
